ProductID,ProductName,CategoryID,unitPrice
2139,Singaporean Hokkien Fried Mee,5,63.61
2140,Singaporean Hokkien Fried Mee,5,86.85
2141,Queso Manchego La Pastora,5,87.4
2142,Singaporean Hokkien Fried Mee,5,36.56
2143,Singaporean Hokkien Fried Mee,5,14.4
2144,Queso Manchego La Pastora,5,11.97
2145,Queso Manchego La Pastora,5,11.42
2146,Singaporean Hokkien Fried Mee,5,69.87
2147,Singaporean Hokkien Fried Mee,5,12.28
2148,Queso Manchego La Pastora,5,13.45
2149,Singaporean Hokkien Fried Mee,5,41.35
2150,Gustaf's Knäckebröd,5,35.89
2151,Queso Manchego La Pastora,5,52.19
2152,Singaporean Hokkien Fried Mee,5,69.64
2153,Singaporean Hokkien Fried Mee,5,17.32
2154,Singaporean Hokkien Fried Mee,5,58.79
2155,Singaporean Hokkien Fried Mee,5,56.8
2156,Singaporean Hokkien Fried Mee,5,12.85
2157,Queso Manchego La Pastora,5,11.47
2158,Queso Manchego La Pastora,5,49.51
2159,Gustaf's Knäckebröd,5,60.83
2160,Queso Manchego La Pastora,5,19.17
2161,Gustaf's Knäckebröd,5,89.73
2162,Singaporean Hokkien Fried Mee,5,85.11
2163,Singaporean Hokkien Fried Mee,5,62.9
2164,Singaporean Hokkien Fried Mee,5,31.98
2165,Gustaf's Knäckebröd,5,76.53
2166,Gustaf's Knäckebröd,5,83.35
2167,Singaporean Hokkien Fried Mee,5,13.53
2168,Gustaf's Knäckebröd,5,66.9
2169,Queso Manchego La Pastora,5,13.32
2170,Singaporean Hokkien Fried Mee,5,63.11
2171,Queso Manchego La Pastora,5,41.2
2172,Gustaf's Knäckebröd,5,97.86
2173,Singaporean Hokkien Fried Mee,5,43.25
2174,Gustaf's Knäckebröd,5,58.32
2175,Singaporean Hokkien Fried Mee,5,60.25
2176,Gustaf's Knäckebröd,5,71.89
2177,Gustaf's Knäckebröd,5,91.64
2178,Singaporean Hokkien Fried Mee,5,93.31
2179,Gustaf's Knäckebröd,5,27.53
2180,Queso Manchego La Pastora,5,42.34
2181,Singaporean Hokkien Fried Mee,5,13.65
2182,Gustaf's Knäckebröd,5,14.02
2183,Singaporean Hokkien Fried Mee,5,28.13
2184,Singaporean Hokkien Fried Mee,5,63.81
2185,Gustaf's Knäckebröd,5,46.93
2186,Gustaf's Knäckebröd,5,30.27
2187,Queso Manchego La Pastora,5,99.13
2188,Queso Manchego La Pastora,5,50.74
2189,Singaporean Hokkien Fried Mee,5,10.05
2190,Queso Manchego La Pastora,5,66.92
2191,Singaporean Hokkien Fried Mee,5,30.2
2192,Singaporean Hokkien Fried Mee,5,31.37
2193,Queso Manchego La Pastora,5,53.53
2194,Queso Manchego La Pastora,5,45.49
2195,Singaporean Hokkien Fried Mee,5,20.52
2196,Singaporean Hokkien Fried Mee,5,32.96
2197,Gustaf's Knäckebröd,5,15.66
2198,Singaporean Hokkien Fried Mee,5,50.47
2199,Queso Manchego La Pastora,5,49.66
2200,Queso Manchego La Pastora,5,35.76
2201,Queso Manchego La Pastora,5,88.9
2202,Gustaf's Knäckebröd,5,41.45
2203,Singaporean Hokkien Fried Mee,5,51.54
2204,Gustaf's Knäckebröd,5,85.55
2205,Gustaf's Knäckebröd,5,46.57
2206,Singaporean Hokkien Fried Mee,5,90.43
2207,Gustaf's Knäckebröd,5,99.92
2208,Gustaf's Knäckebröd,5,74.19
2209,Gustaf's Knäckebröd,5,42.37
2210,Singaporean Hokkien Fried Mee,5,59.48
2211,Queso Manchego La Pastora,5,34.19
2212,Singaporean Hokkien Fried Mee,5,47.7
2213,Singaporean Hokkien Fried Mee,5,73.26
2214,Gustaf's Knäckebröd,5,58.89
2215,Queso Manchego La Pastora,5,18.19
2216,Singaporean Hokkien Fried Mee,5,20.15
2217,Singaporean Hokkien Fried Mee,5,75.12
2218,Gustaf's Knäckebröd,5,12.01
2219,Singaporean Hokkien Fried Mee,5,87.79
2220,Gustaf's Knäckebröd,5,83.43
2221,Queso Manchego La Pastora,5,55.61
2222,Singaporean Hokkien Fried Mee,5,39.71
2223,Singaporean Hokkien Fried Mee,5,16.43
2224,Gustaf's Knäckebröd,5,44.72
2225,Gustaf's Knäckebröd,5,61.75
2226,Gustaf's Knäckebröd,5,76.93
2227,Singaporean Hokkien Fried Mee,5,61.25
2228,Gustaf's Knäckebröd,5,24.7
2229,Singaporean Hokkien Fried Mee,5,37.04
2230,Singaporean Hokkien Fried Mee,5,49.05
2231,Queso Manchego La Pastora,5,33.68
2232,Queso Manchego La Pastora,5,58.75
2233,Singaporean Hokkien Fried Mee,5,27.2
2234,Queso Manchego La Pastora,5,40.32
2235,Singaporean Hokkien Fried Mee,5,37.6
2236,Singaporean Hokkien Fried Mee,5,55.7
2237,Gustaf's Knäckebröd,5,62.77
2238,Singaporean Hokkien Fried Mee,5,49.22
2239,Queso Manchego La Pastora,5,61.01
2240,Gustaf's Knäckebröd,5,64.81
2241,Singaporean Hokkien Fried Mee,5,65.4
2242,Gustaf's Knäckebröd,5,76.52
2243,Queso Manchego La Pastora,5,77.59
2244,Gustaf's Knäckebröd,5,20.79
2245,Queso Manchego La Pastora,5,81.77
2246,Queso Manchego La Pastora,5,18.46
2247,Queso Manchego La Pastora,5,51.27
2248,Gustaf's Knäckebröd,5,97.19
2249,Singaporean Hokkien Fried Mee,5,15.06
2250,Queso Manchego La Pastora,5,68.09
2251,Gustaf's Knäckebröd,5,32.47
2252,Queso Manchego La Pastora,5,67.11
2253,Queso Manchego La Pastora,5,95.39
2254,Gustaf's Knäckebröd,5,97.09
2255,Singaporean Hokkien Fried Mee,5,95.31
2256,Gustaf's Knäckebröd,5,49.07
2257,Queso Manchego La Pastora,5,99.64
2258,Singaporean Hokkien Fried Mee,5,85.49
2259,Queso Manchego La Pastora,5,89.61
2260,Singaporean Hokkien Fried Mee,5,42.47
2261,Singaporean Hokkien Fried Mee,5,97.29
2262,Singaporean Hokkien Fried Mee,5,70.08
2263,Queso Manchego La Pastora,5,81.36
2264,Queso Manchego La Pastora,5,53.06
2265,Queso Manchego La Pastora,5,92.49
2266,Gustaf's Knäckebröd,5,53.8
2267,Gustaf's Knäckebröd,5,78.73
2268,Singaporean Hokkien Fried Mee,5,24.78
2269,Singaporean Hokkien Fried Mee,5,21.51
2270,Singaporean Hokkien Fried Mee,5,95.04
2271,Singaporean Hokkien Fried Mee,5,11.8
2272,Queso Manchego La Pastora,5,22.42
2273,Singaporean Hokkien Fried Mee,5,22.79
2274,Singaporean Hokkien Fried Mee,5,35.89
2275,Singaporean Hokkien Fried Mee,5,99.77
2276,Gustaf's Knäckebröd,5,24.88
2277,Queso Manchego La Pastora,5,89.07
2278,Gustaf's Knäckebröd,5,25.5
2279,Queso Manchego La Pastora,5,64.41
2280,Gustaf's Knäckebröd,5,37.28
2281,Queso Manchego La Pastora,5,89.8
2282,Gustaf's Knäckebröd,5,85.99
2283,Queso Manchego La Pastora,5,90.26
2284,Singaporean Hokkien Fried Mee,5,34.56
2285,Gustaf's Knäckebröd,5,32.63
2286,Gustaf's Knäckebröd,5,68.68
2287,Gustaf's Knäckebröd,5,18.62
2288,Gustaf's Knäckebröd,5,14.65
2289,Singaporean Hokkien Fried Mee,5,45.5
2290,Queso Manchego La Pastora,5,37.08
2291,Gustaf's Knäckebröd,5,52.8
2292,Singaporean Hokkien Fried Mee,5,46.78
2293,Gustaf's Knäckebröd,5,71.89
2294,Singaporean Hokkien Fried Mee,5,14.29
2295,Singaporean Hokkien Fried Mee,5,11.84
2296,Singaporean Hokkien Fried Mee,5,22.34
2297,Singaporean Hokkien Fried Mee,5,87.19
2298,Queso Manchego La Pastora,5,67.3
2299,Singaporean Hokkien Fried Mee,5,100.13
2300,Queso Manchego La Pastora,5,20.04
2301,Gustaf's Knäckebröd,5,26.69
2302,Queso Manchego La Pastora,5,96.82
2303,Gustaf's Knäckebröd,5,96.06
2304,Queso Manchego La Pastora,5,38.67
2305,Gustaf's Knäckebröd,5,33.88
2306,Queso Manchego La Pastora,5,21.73
2307,Singaporean Hokkien Fried Mee,5,23.58
2308,Singaporean Hokkien Fried Mee,5,29.53
2309,Gustaf's Knäckebröd,5,33.53
2310,Queso Manchego La Pastora,5,89.99
2311,Gustaf's Knäckebröd,5,45.71
2312,Singaporean Hokkien Fried Mee,5,33.34
2313,Gustaf's Knäckebröd,5,79.64
2314,Gustaf's Knäckebröd,5,12.64
2315,Gustaf's Knäckebröd,5,23.96
2316,Singaporean Hokkien Fried Mee,5,46.43
2317,Queso Manchego La Pastora,5,95.93
2318,Queso Manchego La Pastora,5,23.93
2319,Singaporean Hokkien Fried Mee,5,76.67
2320,Queso Manchego La Pastora,5,54.07
2321,Singaporean Hokkien Fried Mee,5,100.92
2322,Queso Manchego La Pastora,5,49.78
2323,Gustaf's Knäckebröd,5,85.22
2324,Queso Manchego La Pastora,5,77.37
2325,Queso Manchego La Pastora,5,10.01
2326,Singaporean Hokkien Fried Mee,5,23.18
2327,Singaporean Hokkien Fried Mee,5,97.09
2328,Gustaf's Knäckebröd,5,73.35
2329,Gustaf's Knäckebröd,5,37.27
2330,Gustaf's Knäckebröd,5,14.53
2331,Gustaf's Knäckebröd,5,29.58
2332,Singaporean Hokkien Fried Mee,5,48.83
2333,Queso Manchego La Pastora,5,68
2334,Singaporean Hokkien Fried Mee,5,39.6
2335,Singaporean Hokkien Fried Mee,5,10.94
2336,Singaporean Hokkien Fried Mee,5,16.42
2337,Queso Manchego La Pastora,5,43.3
2338,Queso Manchego La Pastora,5,20.39
2339,Gustaf's Knäckebröd,5,29.87
2340,Singaporean Hokkien Fried Mee,5,84.03
2341,Queso Manchego La Pastora,5,23.69
2342,Singaporean Hokkien Fried Mee,5,66.75
2343,Singaporean Hokkien Fried Mee,5,40.8
2344,Gustaf's Knäckebröd,5,46.08
2345,Gustaf's Knäckebröd,5,11.24
2346,Queso Manchego La Pastora,5,33.07
2347,Gustaf's Knäckebröd,5,21.96
2348,Singaporean Hokkien Fried Mee,5,37.22
2349,Gustaf's Knäckebröd,5,86.05
2350,Singaporean Hokkien Fried Mee,5,73.53
2351,Queso Manchego La Pastora,5,43.93
2352,Queso Manchego La Pastora,5,49.23
2353,Singaporean Hokkien Fried Mee,5,63.91
2354,Singaporean Hokkien Fried Mee,5,10.09
2355,Queso Manchego La Pastora,5,15.61
2356,Queso Manchego La Pastora,5,76.62
2357,Singaporean Hokkien Fried Mee,5,22.22
2358,Gustaf's Knäckebröd,5,80.34
2359,Gustaf's Knäckebröd,5,28.49
2360,Queso Manchego La Pastora,5,48.28
2361,Queso Manchego La Pastora,5,62.26
2362,Gustaf's Knäckebröd,5,62.33
2363,Gustaf's Knäckebröd,5,34.39
2364,Queso Manchego La Pastora,5,73.19
2365,Singaporean Hokkien Fried Mee,5,73.9
2366,Queso Manchego La Pastora,5,52.94
2367,Gustaf's Knäckebröd,5,45.96
2368,Queso Manchego La Pastora,5,90.08
2369,Singaporean Hokkien Fried Mee,5,44.12
2370,Singaporean Hokkien Fried Mee,5,51.61
2371,Singaporean Hokkien Fried Mee,5,82.19
2372,Queso Manchego La Pastora,5,81.63
2373,Queso Manchego La Pastora,5,53.53
2374,Singaporean Hokkien Fried Mee,5,55.17
2375,Gustaf's Knäckebröd,5,59.93
2376,Queso Manchego La Pastora,5,70.41
2377,Gustaf's Knäckebröd,5,85.89
2378,Queso Manchego La Pastora,5,96.26
2379,Singaporean Hokkien Fried Mee,5,22.09
2380,Singaporean Hokkien Fried Mee,5,48.49
2381,Queso Manchego La Pastora,5,73.84
2382,Gustaf's Knäckebröd,5,99.27
2383,Gustaf's Knäckebröd,5,63.55
2384,Queso Manchego La Pastora,5,57.32
2385,Singaporean Hokkien Fried Mee,5,99.59
2386,Queso Manchego La Pastora,5,28.68
2387,Queso Manchego La Pastora,5,66.1
2388,Singaporean Hokkien Fried Mee,5,73.21
2389,Queso Manchego La Pastora,5,12.54
2390,Queso Manchego La Pastora,5,95.49
2391,Queso Manchego La Pastora,5,11.38
2392,Singaporean Hokkien Fried Mee,5,23.89
2393,Singaporean Hokkien Fried Mee,5,86.79
2394,Queso Manchego La Pastora,5,73.47
2395,Gustaf's Knäckebröd,5,19.66
2396,Gustaf's Knäckebröd,5,52.14
2397,Singaporean Hokkien Fried Mee,5,36.51
2398,Singaporean Hokkien Fried Mee,5,60.01
2399,Singaporean Hokkien Fried Mee,5,12.78
2400,Queso Manchego La Pastora,5,100.35
2401,Singaporean Hokkien Fried Mee,5,71.11
2402,Gustaf's Knäckebröd,5,93.42
2403,Queso Manchego La Pastora,5,14.92
2404,Singaporean Hokkien Fried Mee,5,100.98
2405,Queso Manchego La Pastora,5,87.93
2406,Singaporean Hokkien Fried Mee,5,15.04
2407,Queso Manchego La Pastora,5,93.26
2408,Singaporean Hokkien Fried Mee,5,22.99
2409,Gustaf's Knäckebröd,5,36.83
2410,Gustaf's Knäckebröd,5,53.28
2411,Queso Manchego La Pastora,5,27.63
2412,Singaporean Hokkien Fried Mee,5,54.71
2413,Singaporean Hokkien Fried Mee,5,10.29
2414,Singaporean Hokkien Fried Mee,5,100.78
2415,Gustaf's Knäckebröd,5,53.3
2416,Gustaf's Knäckebröd,5,17.69
2417,Gustaf's Knäckebröd,5,40.67
2418,Queso Manchego La Pastora,5,21.04
2419,Queso Manchego La Pastora,5,94.44
2420,Queso Manchego La Pastora,5,22.9
2421,Singaporean Hokkien Fried Mee,5,14.13
2422,Queso Manchego La Pastora,5,40.86
2423,Singaporean Hokkien Fried Mee,5,84.29
2424,Gustaf's Knäckebröd,5,61.04
2425,Singaporean Hokkien Fried Mee,5,45.73
2426,Gustaf's Knäckebröd,5,100.82
2427,Gustaf's Knäckebröd,5,82.83
2428,Queso Manchego La Pastora,5,95.79
2429,Singaporean Hokkien Fried Mee,5,13.6
2430,Queso Manchego La Pastora,5,84.23
2431,Singaporean Hokkien Fried Mee,5,22.99
2432,Singaporean Hokkien Fried Mee,5,37.81
2433,Gustaf's Knäckebröd,5,49.38
2434,Singaporean Hokkien Fried Mee,5,16.71
2435,Queso Manchego La Pastora,5,41.34
2436,Singaporean Hokkien Fried Mee,5,58.8
2437,Singaporean Hokkien Fried Mee,5,92.71
2438,Gustaf's Knäckebröd,5,65.68
2439,Singaporean Hokkien Fried Mee,5,89.26
2440,Singaporean Hokkien Fried Mee,5,79.7
2441,Gustaf's Knäckebröd,5,79.21
2442,Singaporean Hokkien Fried Mee,5,15.89
2443,Queso Manchego La Pastora,5,12.34
2444,Queso Manchego La Pastora,5,55.59
2445,Queso Manchego La Pastora,5,88.47
2446,Singaporean Hokkien Fried Mee,5,20.61
2447,Gustaf's Knäckebröd,5,44.88
2448,Singaporean Hokkien Fried Mee,5,53.19
2449,Singaporean Hokkien Fried Mee,5,70.73
2450,Queso Manchego La Pastora,5,48.33
2451,Singaporean Hokkien Fried Mee,5,14.45
2452,Queso Manchego La Pastora,5,75.87
2453,Singaporean Hokkien Fried Mee,5,49.68
2454,Gustaf's Knäckebröd,5,73.86
2455,Gustaf's Knäckebröd,5,18.16
2456,Gustaf's Knäckebröd,5,20.69
2457,Queso Manchego La Pastora,5,71.89
2458,Singaporean Hokkien Fried Mee,5,93.71
2459,Gustaf's Knäckebröd,5,85.14
2460,Queso Manchego La Pastora,5,94.28
2461,Gustaf's Knäckebröd,5,60.79
2462,Singaporean Hokkien Fried Mee,5,100.04
2463,Queso Manchego La Pastora,5,22.33
2464,Singaporean Hokkien Fried Mee,5,84.02
2465,Queso Manchego La Pastora,5,57.39
2466,Singaporean Hokkien Fried Mee,5,42.95
2467,Gustaf's Knäckebröd,5,61.41
2468,Singaporean Hokkien Fried Mee,5,69.04
2469,Singaporean Hokkien Fried Mee,5,27.99
2470,Gustaf's Knäckebröd,5,40.75
2471,Singaporean Hokkien Fried Mee,5,93.92
2472,Queso Manchego La Pastora,5,65.96
2473,Singaporean Hokkien Fried Mee,5,97.67
2474,Gustaf's Knäckebröd,5,12.76
2475,Gustaf's Knäckebröd,5,48.23
2476,Gustaf's Knäckebröd,5,40.56
2477,Singaporean Hokkien Fried Mee,5,21.46
2478,Queso Manchego La Pastora,5,38.35
2479,Queso Manchego La Pastora,5,75.6
2480,Gustaf's Knäckebröd,5,61.09
2481,Singaporean Hokkien Fried Mee,5,54.67
2482,Queso Manchego La Pastora,5,14.64
2483,Queso Manchego La Pastora,5,22.92
2484,Queso Manchego La Pastora,5,61.16
2485,Gustaf's Knäckebröd,5,90.65
2486,Singaporean Hokkien Fried Mee,5,47.89
2487,Gustaf's Knäckebröd,5,15.94
2488,Queso Manchego La Pastora,5,35.85
2489,Queso Manchego La Pastora,5,50.93
2490,Singaporean Hokkien Fried Mee,5,32.7
2491,Gustaf's Knäckebröd,5,49.47
2492,Gustaf's Knäckebröd,5,56.97
2493,Queso Manchego La Pastora,5,85.03
2494,Gustaf's Knäckebröd,5,26.3
2495,Gustaf's Knäckebröd,5,58.7
2496,Singaporean Hokkien Fried Mee,5,57.95
2497,Singaporean Hokkien Fried Mee,5,89.78
2498,Queso Manchego La Pastora,5,20.84
2499,Queso Manchego La Pastora,5,79.79
2500,Singaporean Hokkien Fried Mee,5,39.45
2501,Queso Manchego La Pastora,5,32.58
2502,Singaporean Hokkien Fried Mee,5,43.42
2503,Gustaf's Knäckebröd,5,18.62
2504,Queso Manchego La Pastora,5,20.59
2505,Singaporean Hokkien Fried Mee,5,99.36
2506,Queso Manchego La Pastora,5,67.12
2507,Gustaf's Knäckebröd,5,64.28
2508,Queso Manchego La Pastora,5,57.79
2509,Gustaf's Knäckebröd,5,21.01
2510,Queso Manchego La Pastora,5,37.4
2511,Gustaf's Knäckebröd,5,77.7
2512,Singaporean Hokkien Fried Mee,5,57.75
2513,Singaporean Hokkien Fried Mee,5,83.04
2514,Singaporean Hokkien Fried Mee,5,17.32
2515,Gustaf's Knäckebröd,5,74.34
2516,Singaporean Hokkien Fried Mee,5,24.23
2517,Singaporean Hokkien Fried Mee,5,75.48
2518,Queso Manchego La Pastora,5,57.16
2519,Queso Manchego La Pastora,5,43.97
2520,Gustaf's Knäckebröd,5,45.51
2521,Singaporean Hokkien Fried Mee,5,22.71
2522,Gustaf's Knäckebröd,5,95.43
2523,Singaporean Hokkien Fried Mee,5,51.11
2524,Queso Manchego La Pastora,5,82.63
2525,Queso Manchego La Pastora,5,69.68
2526,Gustaf's Knäckebröd,5,14.73
2527,Gustaf's Knäckebröd,5,23.27
2528,Queso Manchego La Pastora,5,72.35
2529,Singaporean Hokkien Fried Mee,5,19.07
2530,Singaporean Hokkien Fried Mee,5,14.4
2531,Queso Manchego La Pastora,5,29.13
2532,Queso Manchego La Pastora,5,76.99
2533,Gustaf's Knäckebröd,5,83.48
2534,Singaporean Hokkien Fried Mee,5,43.57
2535,Queso Manchego La Pastora,5,14.77
2536,Gustaf's Knäckebröd,5,32.83
2537,Gustaf's Knäckebröd,5,40.8
2538,Gustaf's Knäckebröd,5,84.94
2539,Singaporean Hokkien Fried Mee,5,30.28
2540,Gustaf's Knäckebröd,5,66.03
2541,Singaporean Hokkien Fried Mee,5,51.01
2542,Singaporean Hokkien Fried Mee,5,52.75
2543,Singaporean Hokkien Fried Mee,5,80.86
2544,Singaporean Hokkien Fried Mee,5,57.6
2545,Singaporean Hokkien Fried Mee,5,21.34
2546,Gustaf's Knäckebröd,5,78.86
2547,Singaporean Hokkien Fried Mee,5,66.1
2548,Singaporean Hokkien Fried Mee,5,79.45
2549,Queso Manchego La Pastora,5,16.82
2550,Singaporean Hokkien Fried Mee,5,10.18
2551,Queso Manchego La Pastora,5,66.53
2552,Queso Manchego La Pastora,5,13.3
2553,Queso Manchego La Pastora,5,46.98
2554,Gustaf's Knäckebröd,5,23.26
2555,Gustaf's Knäckebröd,5,28.99
2556,Singaporean Hokkien Fried Mee,5,15.14
2557,Gustaf's Knäckebröd,5,82.19
2558,Gustaf's Knäckebröd,5,42.46
2559,Gustaf's Knäckebröd,5,34.75
2560,Queso Manchego La Pastora,5,100.91
2561,Gustaf's Knäckebröd,5,36.76
2562,Queso Manchego La Pastora,5,59.75
2563,Queso Manchego La Pastora,5,47.06
2564,Queso Manchego La Pastora,5,88.25
2565,Singaporean Hokkien Fried Mee,5,20.88
2566,Gustaf's Knäckebröd,5,33.1
2567,Gustaf's Knäckebröd,5,77.06
2568,Singaporean Hokkien Fried Mee,5,16.73
2569,Queso Manchego La Pastora,5,14.21
2570,Singaporean Hokkien Fried Mee,5,45.55
2571,Gustaf's Knäckebröd,5,62.66
2572,Singaporean Hokkien Fried Mee,5,57.71
2573,Queso Manchego La Pastora,5,26.4
2574,Gustaf's Knäckebröd,5,34.05
2575,Gustaf's Knäckebröd,5,64.05
2576,Queso Manchego La Pastora,5,56.82
2577,Queso Manchego La Pastora,5,88.37
2578,Gustaf's Knäckebröd,5,49.66
2579,Queso Manchego La Pastora,5,17.91
2580,Gustaf's Knäckebröd,5,22.01
2581,Gustaf's Knäckebröd,5,88.18
2582,Gustaf's Knäckebröd,5,82.33
2583,Singaporean Hokkien Fried Mee,5,47.15
2584,Singaporean Hokkien Fried Mee,5,96.06
2585,Singaporean Hokkien Fried Mee,5,12.15
2586,Gustaf's Knäckebröd,5,16.15
2587,Gustaf's Knäckebröd,5,75.03
2588,Singaporean Hokkien Fried Mee,5,15.82
2589,Queso Manchego La Pastora,5,26.82
2590,Queso Manchego La Pastora,5,46.33
2591,Singaporean Hokkien Fried Mee,5,37.15
2592,Singaporean Hokkien Fried Mee,5,44.04
2593,Queso Manchego La Pastora,5,58.72
2594,Gustaf's Knäckebröd,5,18.83
2595,Gustaf's Knäckebröd,5,87.84
2596,Singaporean Hokkien Fried Mee,5,89.05
2597,Gustaf's Knäckebröd,5,47.31
2598,Singaporean Hokkien Fried Mee,5,36.52
2599,Gustaf's Knäckebröd,5,30.21
2600,Singaporean Hokkien Fried Mee,5,99.16
2601,Gustaf's Knäckebröd,5,30.63
2602,Queso Manchego La Pastora,5,55.52
2603,Queso Manchego La Pastora,5,93.38
2604,Queso Manchego La Pastora,5,64.72
2605,Singaporean Hokkien Fried Mee,5,26.89
2606,Singaporean Hokkien Fried Mee,5,94.58
2607,Queso Manchego La Pastora,5,92.3
2608,Gustaf's Knäckebröd,5,21.07
2609,Gustaf's Knäckebröd,5,36.88
2610,Gustaf's Knäckebröd,5,48.51
2611,Singaporean Hokkien Fried Mee,5,45.42
2612,Gustaf's Knäckebröd,5,80.24
2613,Queso Manchego La Pastora,5,78.54
2614,Queso Manchego La Pastora,5,31.37
2615,Gustaf's Knäckebröd,5,25.75
2616,Singaporean Hokkien Fried Mee,5,49.97
2617,Gustaf's Knäckebröd,5,58.67
2618,Gustaf's Knäckebröd,5,69.35
2619,Gustaf's Knäckebröd,5,28.74
2620,Gustaf's Knäckebröd,5,82.22
2621,Queso Manchego La Pastora,5,73.95
2622,Singaporean Hokkien Fried Mee,5,69.34
2623,Singaporean Hokkien Fried Mee,5,47.34
2624,Queso Manchego La Pastora,5,94.63
2625,Gustaf's Knäckebröd,5,58.84
2626,Gustaf's Knäckebröd,5,61.67
2627,Singaporean Hokkien Fried Mee,5,42.48
2628,Gustaf's Knäckebröd,5,18.01
2629,Singaporean Hokkien Fried Mee,5,97.66
2630,Queso Manchego La Pastora,5,59.84
2631,Gustaf's Knäckebröd,5,67.48
2632,Queso Manchego La Pastora,5,77.54
2633,Queso Manchego La Pastora,5,51.52
2634,Gustaf's Knäckebröd,5,72.73
2635,Queso Manchego La Pastora,5,23.91
2636,Gustaf's Knäckebröd,5,35.42
2637,Queso Manchego La Pastora,5,14.91
2638,Singaporean Hokkien Fried Mee,5,30.86
2639,Gustaf's Knäckebröd,5,28.87
2640,Queso Manchego La Pastora,5,50.87
2641,Queso Manchego La Pastora,5,63.09
2642,Singaporean Hokkien Fried Mee,5,44.29
2643,Queso Manchego La Pastora,5,22.11
2644,Gustaf's Knäckebröd,5,68.58
2645,Gustaf's Knäckebröd,5,91.66
2646,Singaporean Hokkien Fried Mee,5,11.26
2647,Gustaf's Knäckebröd,5,66.53
2648,Singaporean Hokkien Fried Mee,5,58.58
2649,Queso Manchego La Pastora,5,26.26
2650,Gustaf's Knäckebröd,5,73.06
2651,Gustaf's Knäckebröd,5,97.82
2652,Gustaf's Knäckebröd,5,88.37
2653,Queso Manchego La Pastora,5,16.29
2654,Singaporean Hokkien Fried Mee,5,71.43
2655,Singaporean Hokkien Fried Mee,5,48.57
2656,Singaporean Hokkien Fried Mee,5,29.31
2657,Queso Manchego La Pastora,5,21.68
2658,Queso Manchego La Pastora,5,56.06
2659,Queso Manchego La Pastora,5,84.64
2660,Queso Manchego La Pastora,5,24.61
2661,Singaporean Hokkien Fried Mee,5,28.59
2662,Singaporean Hokkien Fried Mee,5,15.79
2663,Singaporean Hokkien Fried Mee,5,18.08
2664,Queso Manchego La Pastora,5,47.73
2665,Queso Manchego La Pastora,5,25.89
2666,Queso Manchego La Pastora,5,26.09
2667,Singaporean Hokkien Fried Mee,5,66.54
2668,Queso Manchego La Pastora,5,43.69
2669,Singaporean Hokkien Fried Mee,5,17.54
2670,Gustaf's Knäckebröd,5,30.6
2671,Singaporean Hokkien Fried Mee,5,46.02
2672,Queso Manchego La Pastora,5,44.38
2673,Singaporean Hokkien Fried Mee,5,47.76
2674,Gustaf's Knäckebröd,5,14.51
2675,Singaporean Hokkien Fried Mee,5,70.02
2676,Queso Manchego La Pastora,5,30.68
2677,Singaporean Hokkien Fried Mee,5,98.75
2678,Singaporean Hokkien Fried Mee,5,48.12
2679,Queso Manchego La Pastora,5,20.13
2680,Singaporean Hokkien Fried Mee,5,11.14
2681,Gustaf's Knäckebröd,5,92.22
2682,Queso Manchego La Pastora,5,62.96
2683,Singaporean Hokkien Fried Mee,5,61.75
2684,Singaporean Hokkien Fried Mee,5,98.95
2685,Singaporean Hokkien Fried Mee,5,72.72
2686,Gustaf's Knäckebröd,5,88.4
2687,Queso Manchego La Pastora,5,22.63
2688,Gustaf's Knäckebröd,5,34.5
2689,Singaporean Hokkien Fried Mee,5,61.91
2690,Singaporean Hokkien Fried Mee,5,70.91
2691,Queso Manchego La Pastora,5,78.37
2692,Gustaf's Knäckebröd,5,21.71
2693,Gustaf's Knäckebröd,5,65.55
2694,Singaporean Hokkien Fried Mee,5,53.6
2695,Queso Manchego La Pastora,5,54.9
2696,Gustaf's Knäckebröd,5,81.2
2697,Singaporean Hokkien Fried Mee,5,89.67
2698,Gustaf's Knäckebröd,5,61.95
2699,Singaporean Hokkien Fried Mee,5,19.33
2700,Gustaf's Knäckebröd,5,21.38
2701,Singaporean Hokkien Fried Mee,5,83.08
2702,Singaporean Hokkien Fried Mee,5,85.92
2703,Queso Manchego La Pastora,5,33.89
2704,Queso Manchego La Pastora,5,96.04
2705,Singaporean Hokkien Fried Mee,5,75.42
2706,Gustaf's Knäckebröd,5,100.98
2707,Queso Manchego La Pastora,5,62.01
2708,Queso Manchego La Pastora,5,90.91
2709,Singaporean Hokkien Fried Mee,5,34.82
2710,Gustaf's Knäckebröd,5,77.95
2711,Singaporean Hokkien Fried Mee,5,77
2712,Singaporean Hokkien Fried Mee,5,46.81
2713,Queso Manchego La Pastora,5,24.66
2714,Gustaf's Knäckebröd,5,55.96
2715,Singaporean Hokkien Fried Mee,5,15.33
2716,Queso Manchego La Pastora,5,59.48
2717,Gustaf's Knäckebröd,5,56.46
2718,Gustaf's Knäckebröd,5,19.84
2719,Gustaf's Knäckebröd,5,41.06
2720,Queso Manchego La Pastora,5,43.15
2721,Gustaf's Knäckebröd,5,33.43
2722,Gustaf's Knäckebröd,5,16.76
2723,Gustaf's Knäckebröd,5,84.31
2724,Queso Manchego La Pastora,5,86.25
2725,Queso Manchego La Pastora,5,59.55
